sector,key,list_key,row_id,name,country,register_class,list_status,capacity_value,capacity_unit,perimeter_clause,rungs_passed,scored,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional
hydrogen,iea:3906,3906,,Verso Energy SAF Tornio project,FIN,perimeter exclusion,Feasibility study,36.47251827,ktH2Y,DRI or other perimeter exclusion,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:3907,3907,, Project SkyKraft,SWE,named not admitted,Feasibility study,179.6157059,ktH2Y,,1,true,false,pass,true,https://skynrg.com/producing-saf/esaf-production-plant-in-skelleftea/,owner,2026-09-10,day,"{'speaker': 'company', 'source_type': 'company', 'domain': 'skynrg.com', 'source_url': 'https://skynrg.com/producing-saf/esaf-production-plant-in-skelleftea/'}",fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this entry,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,fail,true,sources/hydrogen_gap_search.json,eufabric search,2026-09-10,day,no owner document on file; the admission search is the record of looking,false
hydrogen,iea:3945,3945,,L’Ardoise e-SAF,FRA,perimeter exclusion,Feasibility study,51.976,ktH2Y,DRI or other perimeter exclusion,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:3963,3963,,Turboleta SAF,ESP,perimeter exclusion,Feasibility study,47.14912281,ktH2Y,DRI or other perimeter exclusion,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,iea:3973,3973,,"Moeve La Rábida Energy Park (Huelva) - Andalusian Green Hydrogen Valley
LUXIA Project - 100 MW + new methanol plant + ammonia plant revamping ",ESP,perimeter exclusion,Feasibility study,17.32533333,ktH2Y,DRI or other perimeter exclusion,0,false,false,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,not_searched,false,sources/report_benchmark_gap.py,eufabric perimeter,2026-09-10,day,out of perimeter; not scored,false
hydrogen,row:rwe-get-h2-nukleus-lingen,,rwe-get-h2-nukleus-lingen,RWE Generation SE Lingen (Ems),DE,admitted,,300,MW_input,,6,true,false,pass,true,https://www.rwe.com/en/press/rwe-generation/2026-08-04-get-h2-nukleus-gains-momentum/,owner,2026-08-04,day,row carries a position from a company or permit source,pass,true,https://www.rwe.com/en/press/rwe-ag/2024-07-15-german-and-state-governments-grant-funding-for-large-hydrogen-projects-by-rwe/,owner,2024-07-15,day,300 MW_input as stated,pass,true,https://www.rwe.com/en/press/rwe-generation/2026-08-04-get-h2-nukleus-gains-momentum/,owner,2026-08-04,day,status_to commissioning,pass,true,https://ec.europa.eu/competition/state_aid/cases1/202442/SA_102825_1118.pdf,European Commission,2024-02-15,day,IPCEI Hy2Infra (SA.102825) names 'DE34 RWE Nukleus Green H2 GmbH'; matched on a document naming both,pass,true,https://www.rwe.com/en/press/rwe-generation/2026-08-04-get-h2-nukleus-gains-momentum/,company,2026-08-04,day,commissioning 2026 at year precision,pass,true,https://itm-power.com/news/first-hydrogen-from-lingen-reaches-customer,supplier,2026-08-04,day,equipment_order at firmness contract,true
hydrogen,row:bp-lingen-green-hydrogen,,bp-lingen-green-hydrogen,BP Europa SE Lingen (Ems),DE,admitted,,100,MW_input,,5,true,false,pass,true,https://www.bp.com/de_de/germany/home/presse/nachrichten/2026-07-23-lingen-green-hydrogen-grosskomponenten-erreichen-den-standort.html,owner,2026-07-23,day,row carries a position from a company or permit source,pass,true,https://www.bp.com/de_de/germany/home/presse/pressemeldungen/pm-2024-12-18-bp-verkuendet-investitionsentscheidung-fuer-projekt-lingen-green-hydrogen.html,owner,2024-12-18,day,100 MW_input as stated,pass,true,https://www.bp.com/de_de/germany/home/presse/nachrichten/2026-07-23-lingen-green-hydrogen-grosskomponenten-erreichen-den-standort.html,owner,2026-07-23,day,status_to construction,pass,true,https://ec.europa.eu/competition/state_aid/cases1/202442/SA_102825_1118.pdf,European Commission,2024-02-15,day,IPCEI Hy2Infra (SA.102825) names 'DE38 Lingen Green Hydrogen project (LGH2)'; matched on a document naming both,pass,true,https://www.bp.com/de_de/germany/home/presse/nachrichten/2026-07-23-lingen-green-hydrogen-grosskomponenten-erreichen-den-standort.html,company,2026-07-23,day,production_start 2027-H2 at half precision,fail,true,https://www.bp.com/de_de/germany/home/presse/nachrichten/2026-07-23-lingen-green-hydrogen-grosskomponenten-erreichen-den-standort.html,owner,2026-07-23,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,row:shell-refhyne-2-wesseling,,shell-refhyne-2-wesseling,Shell Deutschland GmbH Wesseling,DE,admitted,,100,MW_input,,4,true,false,pass,true,https://www.refhyne.eu/refhyne-2/,owner,2026-09-09,day,row carries a position from a company or permit source,pass,true,https://www.refhyne.eu/final-investment-decision-taken-by-shell-for-refhyne-2/,owner,2024-07-29,day,100 MW_input as stated,pass,true,https://www.refhyne.eu/final-investment-decision-taken-by-shell-for-refhyne-2/,owner,2024-07-29,day,status_to fid,fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,fail,true,https://www.refhyne.eu/refhyne-2/,owner,2026-09-09,day,no owner-stated start carrying a date precision,pass,true,https://itm-power.com/news/100mw-refhyne-ii-contract-signed,supplier,2024-08-13,day,equipment_order at firmness contract,true
hydrogen,row:repsol-petronor-muskiz,,repsol-petronor-muskiz,Repsol Muskiz,ES,admitted,,100,MW_input,,5,true,false,pass,true,https://www.repsol.com/en/press-room/press-releases/2026/repsol-installs-second-100-MW-electrolyzer-petronor/index.cshtml,owner,2026-01-26,day,row carries a position from a company or permit source,pass,true,https://www.repsol.com/en/press-room/press-releases/2026/repsol-installs-second-100-MW-electrolyzer-petronor/index.cshtml,owner,2026-01-26,day,100 MW_input as stated,pass,true,https://www.repsol.com/en/press-room/press-releases/2026/repsol-installs-second-100-MW-electrolyzer-petronor/index.cshtml,owner,2026-01-26,day,status_to fid,pass,true,https://competition-policy.ec.europa.eu/document/download/6285ce86-e51d-449e-a003-c88319a9a9d9_en?filename=2022_IPCEI_Hy2Use_en.pdf,European Commission,2022-09-21,day,IPCEI Hy2Use (SA.64650) names 'Bay of Biscay Hydrogen S.L. (Petronor)'; matched on identifier,pass,true,https://www.repsol.com/en/press-room/press-releases/2026/repsol-installs-second-100-MW-electrolyzer-petronor/index.cshtml,company,2026-01-26,day,commissioning 2029 at year precision,fail,true,https://www.repsol.com/en/press-room/press-releases/2026/repsol-installs-second-100-MW-electrolyzer-petronor/index.cshtml,owner,2026-01-26,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,row:galp-sines-electrolyser,,galp-sines-electrolyser,Galp Sines,PT,admitted,,100,MW_input,,6,true,false,pass,true,https://www.galp.com/corp/en/about-us/what-we-do/industrial-and-midstream/green-hydrogen,owner,2026-09-09,day,row carries a position from a company or permit source,pass,true,https://www.galp.com/corp/en/about-us/what-we-do/industrial-and-midstream/green-hydrogen,owner,2023-01-01,year,100 MW_input as stated,pass,true,https://www.eib.org/en/press/all/2025-107-eib-finances-galp-s-renewable-hydrogen-and-biofuels-projects-in-sines-with-eur430-million,owner,2025-09-29,day,status_to construction,pass,true,https://cinea.ec.europa.eu/news-events/news/winners-first-eu-wide-renewable-hydrogen-auction-sign-grant-agreements-paving-way-new-european-2024-10-08_en,European Commission (CINEA),2024-10-07,day,Innovation Fund IF23 auction (European Hydrogen Bank) names 'Grey2Green-II'; matched on a document naming both,pass,true,https://www.eib.org/en/press/all/2025-107-eib-finances-galp-s-renewable-hydrogen-and-biofuels-projects-in-sines-with-eur430-million,eu,2025-09-29,day,production_start 2026 at year precision,pass,true,https://www.ir.plugpower.com/feed/PressRelease.svc/GetPressReleaseList?LanguageId=1&bodyType=1&pressReleaseDateFilter=3&categoryId=00000000-0000-0000-0000-000000000000&pageSize=200&pageNumber=0&year=2026&excludeSelection=1,supplier,2026-01-23,day,equipment_order at firmness contract,true
hydrogen,row:hghh-moorburg,,hghh-moorburg,Hamburg Green Hydrogen Hub GmbH & Co. KG Hamburg-Moorburg,DE,admitted,,100,MW_input,,5,true,false,pass,true,https://hghh.eu/,owner,2026-09-09,day,row carries a position from a company or permit source,pass,true,https://www.hamburger-energiewerke.de/ueber-uns/presse/hamburg-green-hydrogen-hub-feiert-grundsteinlegung-fuer-100-mw-elektrolyseur,owner,2025-12-01,day,100 MW_input as stated,pass,true,https://www.hamburger-energiewerke.de/ueber-uns/presse/hamburg-green-hydrogen-hub-feiert-grundsteinlegung-fuer-100-mw-elektrolyseur,owner,2025-12-01,day,status_to construction,pass,true,https://ec.europa.eu/competition/state_aid/cases1/202442/SA_102825_1118.pdf,European Commission,2024-02-15,day,IPCEI Hy2Infra (SA.102825) names 'DE45 Hamburg Green Hydrogen Hub (HGHH)'; matched on a document naming both,pass,true,https://www.hamburger-energiewerke.de/ueber-uns/presse/hamburg-green-hydrogen-hub-feiert-grundsteinlegung-fuer-100-mw-elektrolyseur,company,2025-12-01,day,production_start 2027-H2 at half precision,fail,true,https://www.hamburger-energiewerke.de/ueber-uns/presse/hamburg-green-hydrogen-hub-feiert-grundsteinlegung-fuer-100-mw-elektrolyseur,owner,2025-12-01,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,row:repsol-cartagena,,repsol-cartagena,Repsol Cartagena,ES,admitted,,100,MW_input,,5,true,false,pass,true,https://www.repsol.com/en/press-room/press-releases/2025/repsol-to-build-its-first-large-scale-renewable-hydrogen-plant-cartagena/index.cshtml,Repsol,2025-09-30,day,the admitting source names the site as 'Cartagena',pass,true,https://www.repsol.com/en/press-room/press-releases/2025/repsol-to-build-its-first-large-scale-renewable-hydrogen-plant-cartagena/index.cshtml,owner,2025-09-30,day,100 MW_input as stated,pass,true,https://www.repsol.com/en/press-room/press-releases/2025/repsol-to-build-its-first-large-scale-renewable-hydrogen-plant-cartagena/index.cshtml,owner,2025-09-30,day,status_to fid,pass,true,https://competition-policy.ec.europa.eu/document/download/6285ce86-e51d-449e-a003-c88319a9a9d9_en?filename=2022_IPCEI_Hy2Use_en.pdf,European Commission,2022-09-21,day,IPCEI Hy2Use (SA.64650) names 'Cartagena Hydrogen NetWork S.L. (Repsol)'; matched on a document naming both,pass,true,https://www.repsol.com/en/press-room/press-releases/2025/repsol-to-build-its-first-large-scale-renewable-hydrogen-plant-cartagena/index.cshtml,company,2025-09-30,day,production_start 2029 at year precision,fail,true,https://www.repsol.com/en/press-room/press-releases/2025/repsol-to-build-its-first-large-scale-renewable-hydrogen-plant-cartagena/index.cshtml,owner,2025-09-30,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
hydrogen,row:gigastack-humber,,gigastack-humber,"Phillips 66 Humber Refinery, South Killingholme",GB,admitted,,100,MW_input,,3,true,false,pass,true,https://www.offshore-energy.biz/two-offshore-wind-to-hydrogen-projects-withdraw-from-uks-first-electrolytic-allocation-round/,owner,2023-08-18,day,row carries a position from a company or permit source,pass,true,https://itm-power.com/news/gigastack-project-one-step-closer-to-renewable-hydrogen-at-industrial-scale-as-phase-2-concludes,owner,2021-11-01,month,100 MW_input as stated,fail,true,https://www.offshore-energy.biz/two-offshore-wind-to-hydrogen-projects-withdraw-from-uks-first-electrolytic-allocation-round/,owner,2023-08-18,day,"owner states an FID target, which is a future decision",fail,true,sources/hydrogen_funder_pass.json,eufabric funder pass,2026-09-17,day,the funder lists of sources/hydrogen_funder_pass.json name no award for this project,pass,true,https://itm-power.com/news/gigastack-project-one-step-closer-to-renewable-hydrogen-at-industrial-scale-as-phase-2-concludes,company,2021-11-01,month,production_start 2025 at year precision,fail,true,https://itm-power.com/news/gigastack-project-one-step-closer-to-renewable-hydrogen-at-industrial-scale-as-phase-2-concludes,owner,2021-11-01,day,row edge carries no firmness; brief 9's axis is where rung 6 reads,true
